FIPS Code,State,Area name,Attribute,Value
1081,AL,Lee County,"High school graduate (or equivalency), 2000",16576.0
1081,AL,Lee County,"Some college or associate degree, 2000",16686.0
1081,AL,Lee County,"Bachelor's degree or higher, 2000",17351.0
1081,AL,Lee County,"Percent of adults who are not high school graduates, 2000",18.6
1081,AL,Lee County,"Percent of adults who are high school graduates (or equivalent), 2000",26.7
1081,AL,Lee County,"Percent of adults completing some college or associate degree, 2000",26.8
1081,AL,Lee County,"Percent of adults with a bachelor's degree or higher, 2000",27.9
1081,AL,Lee County,"Less than high school graduate, 2008-12",11229.0
1081,AL,Lee County,"High school graduate (or equivalency), 2008-12",21979.0
1081,AL,Lee County,"Some college or associate degree, 2008-12",22042.0
1081,AL,Lee County,"Bachelor's degree or higher, 2008-12",25136.0
1081,AL,Lee County,"Percent of adults who are not high school graduates, 2008-12",13.9688503
1081,AL,Lee County,"Percent of adults who are high school graduates (or equivalent), 2008-12",27.34182569
1081,AL,Lee County,"Percent of adults completing some college or associate degree, 2008-12",27.42019755
1081,AL,Lee County,"Percent of adults with a bachelor's degree or higher, 2008-12",31.26912646
1081,AL,Lee County,"Less than high school graduate, 2019-23",9421.0
1081,AL,Lee County,"High school graduate (or equivalency), 2019-23",23949.0
1081,AL,Lee County,"Some college or associate degree, 2019-23",31090.0
1081,AL,Lee County,"Bachelor's degree or higher, 2019-23",45415.0
1081,AL,Lee County,"Percent of adults who are not high school graduates, 2019-23",8.574288965
1081,AL,Lee County,"Percent of adults who are high school graduates (or equivalent), 2019-23",21.79658703
1081,AL,Lee County,"Percent of adults completing some college or associate degree, 2019-23",28.29579067
1081,AL,Lee County,"Percent of adults with a bachelor's degree or higher, 2019-23",41.33333333
1083,AL,Limestone County,2013 Urban Influence Code,2.0
1083,AL,Limestone County,2024 Urban Influence Code,4.0
1083,AL,Limestone County,2013 Rural-urban Continuum Code,2.0
1083,AL,Limestone County,2023 Rural-urban Continuum Code,2.0
1083,AL,Limestone County,"Less than a high school diploma, 1970",13226.0
1083,AL,Limestone County,"High school diploma only, 1970",5239.0
1083,AL,Limestone County,"Some college (1-3 years), 1970",1411.0
1083,AL,Limestone County,"Four years of college or higher, 1970",1309.0
1083,AL,Limestone County,"Percent of adults with less than a high school diploma, 1970",62.4
1083,AL,Limestone County,"Percent of adults with a high school diploma only, 1970",24.7
1083,AL,Limestone County,"Percent of adults completing some college (1-3 years), 1970",6.7
1083,AL,Limestone County,"Percent of adults completing four years of college or higher, 1970",6.2
1083,AL,Limestone County,"Less than a high school diploma, 1980",12837.0
1083,AL,Limestone County,"High school diploma only, 1980",8272.0
1083,AL,Limestone County,"Some college (1-3 years), 1980",2648.0
1083,AL,Limestone County,"Four years of college or higher, 1980",2277.0
1083,AL,Limestone County,"Percent of adults with less than a high school diploma, 1980",49.3
1083,AL,Limestone County,"Percent of adults with a high school diploma only, 1980",31.8
1083,AL,Limestone County,"Percent of adults completing some college (1-3 years), 1980",10.2
1083,AL,Limestone County,"Percent of adults completing four years of college or higher, 1980",8.7
1083,AL,Limestone County,"Less than high school graduate, 1990",12856.0
1083,AL,Limestone County,"High school graduate (or equivalency), 1990",10620.0
1083,AL,Limestone County,"Some college or associate degree, 1990",6585.0
1083,AL,Limestone County,"Bachelor's degree or higher, 1990",4811.0
1083,AL,Limestone County,"Percent of adults who are not high school graduates, 1990",36.9
1083,AL,Limestone County,"Percent of adults who are high school graduates (or equivalent), 1990",30.5
1083,AL,Limestone County,"Percent of adults completing some college or associate degree, 1990",18.9
1083,AL,Limestone County,"Percent of adults with a bachelor's degree or higher, 1990",13.8
1083,AL,Limestone County,"Less than high school graduate, 2000",11081.0
1083,AL,Limestone County,"High school graduate (or equivalency), 2000",14102.0
1083,AL,Limestone County,"Some college or associate degree, 2000",10924.0
1083,AL,Limestone County,"Bachelor's degree or higher, 2000",7349.0
1083,AL,Limestone County,"Percent of adults who are not high school graduates, 2000",25.5
1083,AL,Limestone County,"Percent of adults who are high school graduates (or equivalent), 2000",32.5
1083,AL,Limestone County,"Percent of adults completing some college or associate degree, 2000",25.1
1083,AL,Limestone County,"Percent of adults with a bachelor's degree or higher, 2000",16.9
1083,AL,Limestone County,"Less than high school graduate, 2008-12",10757.0
1083,AL,Limestone County,"High school graduate (or equivalency), 2008-12",17625.0
1083,AL,Limestone County,"Some college or associate degree, 2008-12",16017.0
1083,AL,Limestone County,"Bachelor's degree or higher, 2008-12",12414.0
1083,AL,Limestone County,"Percent of adults who are not high school graduates, 2008-12",18.93404679
1083,AL,Limestone County,"Percent of adults who are high school graduates (or equivalent), 2008-12",31.02282928
1083,AL,Limestone County,"Percent of adults completing some college or associate degree, 2008-12",28.19249116
1083,AL,Limestone County,"Percent of adults with a bachelor's degree or higher, 2008-12",21.85063278
1083,AL,Limestone County,"Less than high school graduate, 2019-23",9402.0
1083,AL,Limestone County,"High school graduate (or equivalency), 2019-23",19932.0
1083,AL,Limestone County,"Some college or associate degree, 2019-23",23286.0
1083,AL,Limestone County,"Bachelor's degree or higher, 2019-23",22974.0
1083,AL,Limestone County,"Percent of adults who are not high school graduates, 2019-23",12.43749504
1083,AL,Limestone County,"Percent of adults who are high school graduates (or equivalent), 2019-23",26.367172
1083,AL,Limestone County,"Percent of adults completing some college or associate degree, 2019-23",30.80403207
1083,AL,Limestone County,"Percent of adults with a bachelor's degree or higher, 2019-23",30.3913009
1085,AL,Lowndes County,2013 Urban Influence Code,2.0
1085,AL,Lowndes County,2024 Urban Influence Code,4.0
1085,AL,Lowndes County,2013 Rural-urban Continuum Code,2.0
1085,AL,Lowndes County,2023 Rural-urban Continuum Code,2.0
1085,AL,Lowndes County,"Less than a high school diploma, 1970",4077.0
1085,AL,Lowndes County,"High school diploma only, 1970",919.0
1085,AL,Lowndes County,"Some college (1-3 years), 1970",272.0
1085,AL,Lowndes County,"Four years of college or higher, 1970",275.0
1085,AL,Lowndes County,"Percent of adults with less than a high school diploma, 1970",73.6
1085,AL,Lowndes County,"Percent of adults with a high school diploma only, 1970",16.6
1085,AL,Lowndes County,"Percent of adults completing some college (1-3 years), 1970",4.9
1085,AL,Lowndes County,"Percent of adults completing four years of college or higher, 1970",5.0
1085,AL,Lowndes County,"Less than a high school diploma, 1980",3629.0
1085,AL,Lowndes County,"High school diploma only, 1980",1722.0
1085,AL,Lowndes County,"Some college (1-3 years), 1980",531.0
1085,AL,Lowndes County,"Four years of college or higher, 1980",430.0
1085,AL,Lowndes County,"Percent of adults with less than a high school diploma, 1980",57.5
1085,AL,Lowndes County,"Percent of adults with a high school diploma only, 1980",27.3
1085,AL,Lowndes County,"Percent of adults completing some college (1-3 years), 1980",8.4
1085,AL,Lowndes County,"Percent of adults completing four years of college or higher, 1980",6.8
1085,AL,Lowndes County,"Less than high school graduate, 1990",3007.0
1085,AL,Lowndes County,"High school graduate (or equivalency), 1990",2199.0
1085,AL,Lowndes County,"Some college or associate degree, 1990",1170.0
1085,AL,Lowndes County,"Bachelor's degree or higher, 1990",566.0
1085,AL,Lowndes County,"Percent of adults who are not high school graduates, 1990",43.3
1085,AL,Lowndes County,"Percent of adults who are high school graduates (or equivalent), 1990",31.7
1085,AL,Lowndes County,"Percent of adults completing some college or associate degree, 1990",16.9
1085,AL,Lowndes County,"Percent of adults with a bachelor's degree or higher, 1990",8.2
1085,AL,Lowndes County,"Less than high school graduate, 2000",2925.0
1085,AL,Lowndes County,"High school graduate (or equivalency), 2000",2731.0
1085,AL,Lowndes County,"Some college or associate degree, 2000",1626.0
1085,AL,Lowndes County,"Bachelor's degree or higher, 2000",901.0
1085,AL,Lowndes County,"Percent of adults who are not high school graduates, 2000",35.7
1085,AL,Lowndes County,"Percent of adults who are high school graduates (or equivalent), 2000",33.4
1085,AL,Lowndes County,"Percent of adults completing some college or associate degree, 2000",19.9
1085,AL,Lowndes County,"Percent of adults with a bachelor's degree or higher, 2000",11.0
1085,AL,Lowndes County,"Less than high school graduate, 2008-12",1769.0
1085,AL,Lowndes County,"High school graduate (or equivalency), 2008-12",2891.0
1085,AL,Lowndes County,"Some college or associate degree, 2008-12",1717.0
1085,AL,Lowndes County,"Bachelor's degree or higher, 2008-12",1052.0
1085,AL,Lowndes County,"Percent of adults who are not high school graduates, 2008-12",23.81208776
1085,AL,Lowndes County,"Percent of adults who are high school graduates (or equivalent), 2008-12",38.91506259
1085,AL,Lowndes County,"Percent of adults completing some college or associate degree, 2008-12",23.11212815
1085,AL,Lowndes County,"Percent of adults with a bachelor's degree or higher, 2008-12",14.1607215
1085,AL,Lowndes County,"Less than high school graduate, 2019-23",1174.0
1085,AL,Lowndes County,"High school graduate (or equivalency), 2019-23",3079.0
1085,AL,Lowndes County,"Some college or associate degree, 2019-23",1775.0
1085,AL,Lowndes County,"Bachelor's degree or higher, 2019-23",971.0
1085,AL,Lowndes County,"Percent of adults who are not high school graduates, 2019-23",16.77382483
1085,AL,Lowndes County,"Percent of adults who are high school graduates (or equivalent), 2019-23",43.99199886
1085,AL,Lowndes County,"Percent of adults completing some college or associate degree, 2019-23",25.36076582
1085,AL,Lowndes County,"Percent of adults with a bachelor's degree or higher, 2019-23",13.87341049
1087,AL,Macon County,2013 Urban Influence Code,6.0
1087,AL,Macon County,2024 Urban Influence Code,4.0
1087,AL,Macon County,2013 Rural-urban Continuum Code,6.0
1087,AL,Macon County,2023 Rural-urban Continuum Code,3.0
1087,AL,Macon County,"Less than a high school diploma, 1970",7510.0
1087,AL,Macon County,"High school diploma only, 1970",1937.0
1087,AL,Macon County,"Some college (1-3 years), 1970",1045.0
1087,AL,Macon County,"Four years of college or higher, 1970",1810.0
1087,AL,Macon County,"Percent of adults with less than a high school diploma, 1970",61.0
1087,AL,Macon County,"Percent of adults with a high school diploma only, 1970",15.7
1087,AL,Macon County,"Percent of adults completing some college (1-3 years), 1970",8.5
1087,AL,Macon County,"Percent of adults completing four years of college or higher, 1970",14.7
1087,AL,Macon County,"Less than a high school diploma, 1980",6380.0
1087,AL,Macon County,"High school diploma only, 1980",3172.0
1087,AL,Macon County,"Some college (1-3 years), 1980",1871.0
1087,AL,Macon County,"Four years of college or higher, 1980",2526.0
1087,AL,Macon County,"Percent of adults with less than a high school diploma, 1980",45.7
1087,AL,Macon County,"Percent of adults with a high school diploma only, 1980",22.7
1087,AL,Macon County,"Percent of adults completing some college (1-3 years), 1980",13.4
1087,AL,Macon County,"Percent of adults completing four years of college or higher, 1980",18.1
1087,AL,Macon County,"Less than high school graduate, 1990",5236.0
1087,AL,Macon County,"High school graduate (or equivalency), 1990",3195.0
1087,AL,Macon County,"Some college or associate degree, 1990",2852.0
1087,AL,Macon County,"Bachelor's degree or higher, 1990",2476.0
1087,AL,Macon County,"Percent of adults who are not high school graduates, 1990",38.1
1087,AL,Macon County,"Percent of adults who are high school graduates (or equivalent), 1990",23.2
1087,AL,Macon County,"Percent of adults completing some college or associate degree, 1990",20.7
1087,AL,Macon County,"Percent of adults with a bachelor's degree or higher, 1990",18.0
1087,AL,Macon County,"Less than high school graduate, 2000",4188.0
1087,AL,Macon County,"High school graduate (or equivalency), 2000",3486.0
1087,AL,Macon County,"Some college or associate degree, 2000",3664.0
1087,AL,Macon County,"Bachelor's degree or higher, 2000",2617.0
1087,AL,Macon County,"Percent of adults who are not high school graduates, 2000",30.0
1087,AL,Macon County,"Percent of adults who are high school graduates (or equivalent), 2000",25.0
1087,AL,Macon County,"Percent of adults completing some college or associate degree, 2000",26.3
1087,AL,Macon County,"Percent of adults with a bachelor's degree or higher, 2000",18.8
1087,AL,Macon County,"Less than high school graduate, 2008-12",2640.0
1087,AL,Macon County,"High school graduate (or equivalency), 2008-12",3758.0
