FIPStxt,State,Area_Name,Attribute,Value
1015,AL,Calhoun County,BIRTHS_2021,1250.0
1015,AL,Calhoun County,BIRTHS_2022,1334.0
1015,AL,Calhoun County,BIRTHS_2023,1346.0
1015,AL,Calhoun County,DEATHS_2020,397.0
1015,AL,Calhoun County,DEATHS_2021,1843.0
1015,AL,Calhoun County,DEATHS_2022,1852.0
1015,AL,Calhoun County,DEATHS_2023,1649.0
1015,AL,Calhoun County,NATURAL_CHG_2020,-92.0
1015,AL,Calhoun County,NATURAL_CHG_2021,-593.0
1015,AL,Calhoun County,NATURAL_CHG_2022,-518.0
1015,AL,Calhoun County,NATURAL_CHG_2023,-303.0
1015,AL,Calhoun County,INTERNATIONAL_MIG_2020,0.0
1015,AL,Calhoun County,INTERNATIONAL_MIG_2021,12.0
1015,AL,Calhoun County,INTERNATIONAL_MIG_2022,22.0
1015,AL,Calhoun County,INTERNATIONAL_MIG_2023,29.0
1015,AL,Calhoun County,DOMESTIC_MIG_2020,-115.0
1015,AL,Calhoun County,DOMESTIC_MIG_2021,-70.0
1015,AL,Calhoun County,DOMESTIC_MIG_2022,635.0
1015,AL,Calhoun County,DOMESTIC_MIG_2023,923.0
1015,AL,Calhoun County,NET_MIG_2020,-115.0
1015,AL,Calhoun County,NET_MIG_2021,-58.0
1015,AL,Calhoun County,NET_MIG_2022,657.0
1015,AL,Calhoun County,NET_MIG_2023,952.0
1015,AL,Calhoun County,RESIDUAL_2020,9.0
1015,AL,Calhoun County,RESIDUAL_2021,86.0
1015,AL,Calhoun County,RESIDUAL_2022,-37.0
1015,AL,Calhoun County,RESIDUAL_2023,0.0
1015,AL,Calhoun County,GQ_ESTIMATES_BASE_2020,5632.0
1015,AL,Calhoun County,GQ_ESTIMATES_2020,5554.0
1015,AL,Calhoun County,GQ_ESTIMATES_2021,5407.0
1015,AL,Calhoun County,GQ_ESTIMATES_2022,5749.0
1015,AL,Calhoun County,GQ_ESTIMATES_2023,5936.0
1015,AL,Calhoun County,R_BIRTH_2021,10.8
1015,AL,Calhoun County,R_BIRTH_2022,11.5
1015,AL,Calhoun County,R_BIRTH_2023,11.6
1015,AL,Calhoun County,R_DEATH_2021,15.9
1015,AL,Calhoun County,R_DEATH_2022,16.0
1015,AL,Calhoun County,R_DEATH_2023,14.2
1015,AL,Calhoun County,R_NATURAL_CHG_2021,-5.1
1015,AL,Calhoun County,R_NATURAL_CHG_2022,-4.5
1015,AL,Calhoun County,R_NATURAL_CHG_2023,-2.6
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2021,0.1
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2022,0.2
1015,AL,Calhoun County,R_INTERNATIONAL_MIG_2023,0.2
1015,AL,Calhoun County,R_DOMESTIC_MIG_2021,-0.6
1015,AL,Calhoun County,R_DOMESTIC_MIG_2022,5.5
1015,AL,Calhoun County,R_DOMESTIC_MIG_2023,7.9
1015,AL,Calhoun County,R_NET_MIG_2021,-0.5
1015,AL,Calhoun County,R_NET_MIG_2022,5.7
1015,AL,Calhoun County,R_NET_MIG_2023,8.2
1017,AL,Chambers County,Rural_Urban_Continuum_Code_2013,6.0
1017,AL,Chambers County,Rural_Urban_Continuum_Code_2023,6.0
1017,AL,Chambers County,Urban_Influence_2013,5.0
1017,AL,Chambers County,Economic_typology_2015,0.0
1017,AL,Chambers County,CENSUS_2020_POP,34772.0
1017,AL,Chambers County,ESTIMATES_BASE_2020,34772.0
1017,AL,Chambers County,POP_ESTIMATE_2020,34651.0
1017,AL,Chambers County,POP_ESTIMATE_2021,34488.0
1017,AL,Chambers County,POP_ESTIMATE_2022,34164.0
1017,AL,Chambers County,POP_ESTIMATE_2023,34079.0
1017,AL,Chambers County,N_POP_CHG_2020,-121.0
1017,AL,Chambers County,N_POP_CHG_2021,-163.0
1017,AL,Chambers County,N_POP_CHG_2022,-324.0
1017,AL,Chambers County,N_POP_CHG_2023,-85.0
1017,AL,Chambers County,BIRTHS_2020,87.0
1017,AL,Chambers County,BIRTHS_2021,392.0
1017,AL,Chambers County,BIRTHS_2022,401.0
1017,AL,Chambers County,BIRTHS_2023,398.0
1017,AL,Chambers County,DEATHS_2020,167.0
1017,AL,Chambers County,DEATHS_2021,592.0
1017,AL,Chambers County,DEATHS_2022,558.0
1017,AL,Chambers County,DEATHS_2023,511.0
1017,AL,Chambers County,NATURAL_CHG_2020,-80.0
1017,AL,Chambers County,NATURAL_CHG_2021,-200.0
1017,AL,Chambers County,NATURAL_CHG_2022,-157.0
1017,AL,Chambers County,NATURAL_CHG_2023,-113.0
1017,AL,Chambers County,INTERNATIONAL_MIG_2020,2.0
1017,AL,Chambers County,INTERNATIONAL_MIG_2021,22.0
1017,AL,Chambers County,INTERNATIONAL_MIG_2022,49.0
1017,AL,Chambers County,INTERNATIONAL_MIG_2023,55.0
1017,AL,Chambers County,DOMESTIC_MIG_2020,-51.0
1017,AL,Chambers County,DOMESTIC_MIG_2021,-6.0
1017,AL,Chambers County,DOMESTIC_MIG_2022,-208.0
1017,AL,Chambers County,DOMESTIC_MIG_2023,-26.0
1017,AL,Chambers County,NET_MIG_2020,-49.0
1017,AL,Chambers County,NET_MIG_2021,16.0
1017,AL,Chambers County,NET_MIG_2022,-159.0
1017,AL,Chambers County,NET_MIG_2023,29.0
1017,AL,Chambers County,RESIDUAL_2020,8.0
1017,AL,Chambers County,RESIDUAL_2021,21.0
1017,AL,Chambers County,RESIDUAL_2022,-8.0
1017,AL,Chambers County,RESIDUAL_2023,-1.0
1017,AL,Chambers County,GQ_ESTIMATES_BASE_2020,860.0
1017,AL,Chambers County,GQ_ESTIMATES_2020,860.0
1017,AL,Chambers County,GQ_ESTIMATES_2021,856.0
1017,AL,Chambers County,GQ_ESTIMATES_2022,860.0
1017,AL,Chambers County,GQ_ESTIMATES_2023,860.0
1017,AL,Chambers County,R_BIRTH_2021,11.3
1017,AL,Chambers County,R_BIRTH_2022,11.7
1017,AL,Chambers County,R_BIRTH_2023,11.7
1017,AL,Chambers County,R_DEATH_2021,17.1
1017,AL,Chambers County,R_DEATH_2022,16.3
1017,AL,Chambers County,R_DEATH_2023,15.0
1017,AL,Chambers County,R_NATURAL_CHG_2021,-5.8
1017,AL,Chambers County,R_NATURAL_CHG_2022,-4.6
1017,AL,Chambers County,R_NATURAL_CHG_2023,-3.3
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2021,0.6
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2022,1.4
1017,AL,Chambers County,R_INTERNATIONAL_MIG_2023,1.6
1017,AL,Chambers County,R_DOMESTIC_MIG_2021,-0.2
1017,AL,Chambers County,R_DOMESTIC_MIG_2022,-6.1
1017,AL,Chambers County,R_DOMESTIC_MIG_2023,-0.8
1017,AL,Chambers County,R_NET_MIG_2021,0.5
1017,AL,Chambers County,R_NET_MIG_2022,-4.6
1017,AL,Chambers County,R_NET_MIG_2023,0.8
1019,AL,Cherokee County,Rural_Urban_Continuum_Code_2013,6.0
1019,AL,Cherokee County,Rural_Urban_Continuum_Code_2023,8.0
1019,AL,Cherokee County,Urban_Influence_2013,6.0
1019,AL,Cherokee County,Economic_typology_2015,0.0
1019,AL,Cherokee County,CENSUS_2020_POP,24971.0
1019,AL,Cherokee County,ESTIMATES_BASE_2020,24973.0
1019,AL,Cherokee County,POP_ESTIMATE_2020,24969.0
1019,AL,Cherokee County,POP_ESTIMATE_2021,25074.0
1019,AL,Cherokee County,POP_ESTIMATE_2022,25353.0
1019,AL,Cherokee County,POP_ESTIMATE_2023,25666.0
1019,AL,Cherokee County,N_POP_CHG_2020,-4.0
1019,AL,Cherokee County,N_POP_CHG_2021,105.0
1019,AL,Cherokee County,N_POP_CHG_2022,279.0
1019,AL,Cherokee County,N_POP_CHG_2023,313.0
1019,AL,Cherokee County,BIRTHS_2020,62.0
1019,AL,Cherokee County,BIRTHS_2021,254.0
1019,AL,Cherokee County,BIRTHS_2022,238.0
1019,AL,Cherokee County,BIRTHS_2023,230.0
1019,AL,Cherokee County,DEATHS_2020,122.0
1019,AL,Cherokee County,DEATHS_2021,442.0
1019,AL,Cherokee County,DEATHS_2022,456.0
1019,AL,Cherokee County,DEATHS_2023,409.0
1019,AL,Cherokee County,NATURAL_CHG_2020,-60.0
1019,AL,Cherokee County,NATURAL_CHG_2021,-188.0
1019,AL,Cherokee County,NATURAL_CHG_2022,-218.0
1019,AL,Cherokee County,NATURAL_CHG_2023,-179.0
1019,AL,Cherokee County,INTERNATIONAL_MIG_2020,0.0
1019,AL,Cherokee County,INTERNATIONAL_MIG_2021,7.0
1019,AL,Cherokee County,INTERNATIONAL_MIG_2022,14.0
1019,AL,Cherokee County,INTERNATIONAL_MIG_2023,14.0
1019,AL,Cherokee County,DOMESTIC_MIG_2020,59.0
1019,AL,Cherokee County,DOMESTIC_MIG_2021,284.0
1019,AL,Cherokee County,DOMESTIC_MIG_2022,476.0
1019,AL,Cherokee County,DOMESTIC_MIG_2023,482.0
1019,AL,Cherokee County,NET_MIG_2020,59.0
1019,AL,Cherokee County,NET_MIG_2021,291.0
1019,AL,Cherokee County,NET_MIG_2022,490.0
1019,AL,Cherokee County,NET_MIG_2023,496.0
1019,AL,Cherokee County,RESIDUAL_2020,-3.0
1019,AL,Cherokee County,RESIDUAL_2021,2.0
1019,AL,Cherokee County,RESIDUAL_2022,7.0
1019,AL,Cherokee County,RESIDUAL_2023,-4.0
1019,AL,Cherokee County,GQ_ESTIMATES_BASE_2020,278.0
1019,AL,Cherokee County,GQ_ESTIMATES_2020,278.0
1019,AL,Cherokee County,GQ_ESTIMATES_2021,278.0
1019,AL,Cherokee County,GQ_ESTIMATES_2022,278.0
1019,AL,Cherokee County,GQ_ESTIMATES_2023,278.0
1019,AL,Cherokee County,R_BIRTH_2021,10.2
1019,AL,Cherokee County,R_BIRTH_2022,9.4
1019,AL,Cherokee County,R_BIRTH_2023,9.0
1019,AL,Cherokee County,R_DEATH_2021,17.7
1019,AL,Cherokee County,R_DEATH_2022,18.1
1019,AL,Cherokee County,R_DEATH_2023,16.0
1019,AL,Cherokee County,R_NATURAL_CHG_2021,-7.5
1019,AL,Cherokee County,R_NATURAL_CHG_2022,-8.6
1019,AL,Cherokee County,R_NATURAL_CHG_2023,-7.0
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2021,0.3
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2022,0.6
1019,AL,Cherokee County,R_INTERNATIONAL_MIG_2023,0.5
1019,AL,Cherokee County,R_DOMESTIC_MIG_2021,11.4
1019,AL,Cherokee County,R_DOMESTIC_MIG_2022,18.9
1019,AL,Cherokee County,R_DOMESTIC_MIG_2023,18.9
1019,AL,Cherokee County,R_NET_MIG_2021,11.6
1019,AL,Cherokee County,R_NET_MIG_2022,19.4
1019,AL,Cherokee County,R_NET_MIG_2023,19.4
1021,AL,Chilton County,Rural_Urban_Continuum_Code_2013,1.0
1021,AL,Chilton County,Rural_Urban_Continuum_Code_2023,1.0
1021,AL,Chilton County,Urban_Influence_2013,1.0
1021,AL,Chilton County,Economic_typology_2015,0.0
1021,AL,Chilton County,CENSUS_2020_POP,45014.0
1021,AL,Chilton County,ESTIMATES_BASE_2020,45011.0
1021,AL,Chilton County,POP_ESTIMATE_2020,45057.0
1021,AL,Chilton County,POP_ESTIMATE_2021,45259.0
1021,AL,Chilton County,POP_ESTIMATE_2022,45848.0
1021,AL,Chilton County,POP_ESTIMATE_2023,46431.0
1021,AL,Chilton County,N_POP_CHG_2020,46.0
1021,AL,Chilton County,N_POP_CHG_2021,202.0
1021,AL,Chilton County,N_POP_CHG_2022,589.0
1021,AL,Chilton County,N_POP_CHG_2023,583.0
1021,AL,Chilton County,BIRTHS_2020,147.0
1021,AL,Chilton County,BIRTHS_2021,534.0
1021,AL,Chilton County,BIRTHS_2022,540.0
1021,AL,Chilton County,BIRTHS_2023,548.0
1021,AL,Chilton County,DEATHS_2020,143.0
1021,AL,Chilton County,DEATHS_2021,659.0
1021,AL,Chilton County,DEATHS_2022,643.0
1021,AL,Chilton County,DEATHS_2023,588.0
1021,AL,Chilton County,NATURAL_CHG_2020,4.0
1021,AL,Chilton County,NATURAL_CHG_2021,-125.0
1021,AL,Chilton County,NATURAL_CHG_2022,-103.0
1021,AL,Chilton County,NATURAL_CHG_2023,-40.0
1021,AL,Chilton County,INTERNATIONAL_MIG_2020,1.0
1021,AL,Chilton County,INTERNATIONAL_MIG_2021,20.0
1021,AL,Chilton County,INTERNATIONAL_MIG_2022,26.0
1021,AL,Chilton County,INTERNATIONAL_MIG_2023,49.0
1021,AL,Chilton County,DOMESTIC_MIG_2020,26.0
1021,AL,Chilton County,DOMESTIC_MIG_2021,289.0
1021,AL,Chilton County,DOMESTIC_MIG_2022,656.0
1021,AL,Chilton County,DOMESTIC_MIG_2023,577.0
1021,AL,Chilton County,NET_MIG_2020,27.0
1021,AL,Chilton County,NET_MIG_2021,309.0
1021,AL,Chilton County,NET_MIG_2022,682.0
1021,AL,Chilton County,NET_MIG_2023,626.0
1021,AL,Chilton County,RESIDUAL_2020,15.0
1021,AL,Chilton County,RESIDUAL_2021,18.0
1021,AL,Chilton County,RESIDUAL_2022,10.0
1021,AL,Chilton County,RESIDUAL_2023,-3.0
1021,AL,Chilton County,GQ_ESTIMATES_BASE_2020,388.0
1021,AL,Chilton County,GQ_ESTIMATES_2020,388.0
1021,AL,Chilton County,GQ_ESTIMATES_2021,388.0
1021,AL,Chilton County,GQ_ESTIMATES_2022,388.0
1021,AL,Chilton County,GQ_ESTIMATES_2023,388.0
1021,AL,Chilton County,R_BIRTH_2021,11.8
1021,AL,Chilton County,R_BIRTH_2022,11.9
1021,AL,Chilton County,R_BIRTH_2023,11.9
1021,AL,Chilton County,R_DEATH_2021,14.6
1021,AL,Chilton County,R_DEATH_2022,14.1
1021,AL,Chilton County,R_DEATH_2023,12.7
1021,AL,Chilton County,R_NATURAL_CHG_2021,-2.8
1021,AL,Chilton County,R_NATURAL_CHG_2022,-2.3
1021,AL,Chilton County,R_NATURAL_CHG_2023,-0.9
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2021,0.4
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2022,0.6
1021,AL,Chilton County,R_INTERNATIONAL_MIG_2023,1.1
1021,AL,Chilton County,R_DOMESTIC_MIG_2021,6.4
1021,AL,Chilton County,R_DOMESTIC_MIG_2022,14.4
1021,AL,Chilton County,R_DOMESTIC_MIG_2023,12.5
1021,AL,Chilton County,R_NET_MIG_2021,6.8
1021,AL,Chilton County,R_NET_MIG_2022,15.0
1021,AL,Chilton County,R_NET_MIG_2023,13.6
1023,AL,Choctaw County,Rural_Urban_Continuum_Code_2013,9.0
1023,AL,Choctaw County,Rural_Urban_Continuum_Code_2023,9.0
1023,AL,Choctaw County,Urban_Influence_2013,10.0
1023,AL,Choctaw County,Economic_typology_2015,3.0
1023,AL,Choctaw County,CENSUS_2020_POP,12665.0
1023,AL,Choctaw County,ESTIMATES_BASE_2020,12669.0
1023,AL,Choctaw County,POP_ESTIMATE_2020,12626.0
1023,AL,Choctaw County,POP_ESTIMATE_2021,12548.0
1023,AL,Choctaw County,POP_ESTIMATE_2022,12431.0
1023,AL,Choctaw County,POP_ESTIMATE_2023,12252.0
1023,AL,Choctaw County,N_POP_CHG_2020,-43.0
1023,AL,Choctaw County,N_POP_CHG_2021,-78.0
1023,AL,Choctaw County,N_POP_CHG_2022,-117.0
1023,AL,Choctaw County,N_POP_CHG_2023,-179.0
1023,AL,Choctaw County,BIRTHS_2020,33.0
1023,AL,Choctaw County,BIRTHS_2021,131.0
1023,AL,Choctaw County,BIRTHS_2022,141.0
1023,AL,Choctaw County,BIRTHS_2023,108.0
1023,AL,Choctaw County,DEATHS_2020,53.0
1023,AL,Choctaw County,DEATHS_2021,205.0
1023,AL,Choctaw County,DEATHS_2022,213.0
1023,AL,Choctaw County,DEATHS_2023,200.0
1023,AL,Choctaw County,NATURAL_CHG_2020,-20.0
1023,AL,Choctaw County,NATURAL_CHG_2021,-74.0
1023,AL,Choctaw County,NATURAL_CHG_2022,-72.0
1023,AL,Choctaw County,NATURAL_CHG_2023,-92.0
1023,AL,Choctaw County,INTERNATIONAL_MIG_2020,0.0
1023,AL,Choctaw County,INTERNATIONAL_MIG_2021,1.0
1023,AL,Choctaw County,INTERNATIONAL_MIG_2022,2.0
1023,AL,Choctaw County,INTERNATIONAL_MIG_2023,2.0
1023,AL,Choctaw County,DOMESTIC_MIG_2020,-22.0
1023,AL,Choctaw County,DOMESTIC_MIG_2021,-12.0
1023,AL,Choctaw County,DOMESTIC_MIG_2022,-41.0
1023,AL,Choctaw County,DOMESTIC_MIG_2023,-88.0
1023,AL,Choctaw County,NET_MIG_2020,-22.0
1023,AL,Choctaw County,NET_MIG_2021,-11.0
1023,AL,Choctaw County,NET_MIG_2022,-39.0
1023,AL,Choctaw County,NET_MIG_2023,-86.0
1023,AL,Choctaw County,RESIDUAL_2020,-1.0
1023,AL,Choctaw County,RESIDUAL_2021,7.0
1023,AL,Choctaw County,RESIDUAL_2022,-6.0
1023,AL,Choctaw County,RESIDUAL_2023,-1.0
1023,AL,Choctaw County,GQ_ESTIMATES_BASE_2020,66.0
1023,AL,Choctaw County,GQ_ESTIMATES_2020,66.0
1023,AL,Choctaw County,GQ_ESTIMATES_2021,66.0
1023,AL,Choctaw County,GQ_ESTIMATES_2022,66.0
1023,AL,Choctaw County,GQ_ESTIMATES_2023,66.0
1023,AL,Choctaw County,R_BIRTH_2021,10.4
1023,AL,Choctaw County,R_BIRTH_2022,11.3
1023,AL,Choctaw County,R_BIRTH_2023,8.8
1023,AL,Choctaw County,R_DEATH_2021,16.3
1023,AL,Choctaw County,R_DEATH_2022,17.1
1023,AL,Choctaw County,R_DEATH_2023,16.2
1023,AL,Choctaw County,R_NATURAL_CHG_2021,-5.9
1023,AL,Choctaw County,R_NATURAL_CHG_2022,-5.8
1023,AL,Choctaw County,R_NATURAL_CHG_2023,-7.5
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2021,0.1
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2022,0.2
1023,AL,Choctaw County,R_INTERNATIONAL_MIG_2023,0.2
1023,AL,Choctaw County,R_DOMESTIC_MIG_2021,-1.0
1023,AL,Choctaw County,R_DOMESTIC_MIG_2022,-3.3
1023,AL,Choctaw County,R_DOMESTIC_MIG_2023,-7.1
1023,AL,Choctaw County,R_NET_MIG_2021,-0.9
1023,AL,Choctaw County,R_NET_MIG_2022,-3.1
1023,AL,Choctaw County,R_NET_MIG_2023,-7.0
1025,AL,Clarke County,Rural_Urban_Continuum_Code_2013,7.0
1025,AL,Clarke County,Rural_Urban_Continuum_Code_2023,9.0
1025,AL,Clarke County,Urban_Influence_2013,11.0
1025,AL,Clarke County,Economic_typology_2015,3.0
1025,AL,Clarke County,CENSUS_2020_POP,23087.0
1025,AL,Clarke County,ESTIMATES_BASE_2020,23091.0
1025,AL,Clarke County,POP_ESTIMATE_2020,22987.0
1025,AL,Clarke County,POP_ESTIMATE_2021,22740.0
1025,AL,Clarke County,POP_ESTIMATE_2022,22574.0
1025,AL,Clarke County,POP_ESTIMATE_2023,22337.0
1025,AL,Clarke County,N_POP_CHG_2020,-104.0
1025,AL,Clarke County,N_POP_CHG_2021,-247.0
1025,AL,Clarke County,N_POP_CHG_2022,-166.0
1025,AL,Clarke County,N_POP_CHG_2023,-237.0
1025,AL,Clarke County,BIRTHS_2020,57.0
1025,AL,Clarke County,BIRTHS_2021,300.0
1025,AL,Clarke County,BIRTHS_2022,289.0
1025,AL,Clarke County,BIRTHS_2023,293.0
1025,AL,Clarke County,DEATHS_2020,101.0
1025,AL,Clarke County,DEATHS_2021,435.0
1025,AL,Clarke County,DEATHS_2022,390.0
1025,AL,Clarke County,DEATHS_2023,366.0
1025,AL,Clarke County,NATURAL_CHG_2020,-44.0
1025,AL,Clarke County,NATURAL_CHG_2021,-135.0
1025,AL,Clarke County,NATURAL_CHG_2022,-101.0
1025,AL,Clarke County,NATURAL_CHG_2023,-73.0
1025,AL,Clarke County,INTERNATIONAL_MIG_2020,0.0
1025,AL,Clarke County,INTERNATIONAL_MIG_2021,0.0
1025,AL,Clarke County,INTERNATIONAL_MIG_2022,0.0
1025,AL,Clarke County,INTERNATIONAL_MIG_2023,0.0
1025,AL,Clarke County,DOMESTIC_MIG_2020,-56.0
1025,AL,Clarke County,DOMESTIC_MIG_2021,-120.0
1025,AL,Clarke County,DOMESTIC_MIG_2022,-58.0
1025,AL,Clarke County,DOMESTIC_MIG_2023,-165.0
1025,AL,Clarke County,NET_MIG_2020,-56.0
1025,AL,Clarke County,NET_MIG_2021,-120.0
1025,AL,Clarke County,NET_MIG_2022,-58.0
1025,AL,Clarke County,NET_MIG_2023,-165.0
1025,AL,Clarke County,RESIDUAL_2020,-4.0
1025,AL,Clarke County,RESIDUAL_2021,8.0
1025,AL,Clarke County,RESIDUAL_2022,-7.0
1025,AL,Clarke County,RESIDUAL_2023,1.0
1025,AL,Clarke County,GQ_ESTIMATES_BASE_2020,372.0
1025,AL,Clarke County,GQ_ESTIMATES_2020,372.0
1025,AL,Clarke County,GQ_ESTIMATES_2021,372.0
1025,AL,Clarke County,GQ_ESTIMATES_2022,372.0
1025,AL,Clarke County,GQ_ESTIMATES_2023,372.0
1025,AL,Clarke County,R_BIRTH_2021,13.1
1025,AL,Clarke County,R_BIRTH_2022,12.8
1025,AL,Clarke County,R_BIRTH_2023,13.0
1025,AL,Clarke County,R_DEATH_2021,19.0
1025,AL,Clarke County,R_DEATH_2022,17.2
1025,AL,Clarke County,R_DEATH_2023,16.3
1025,AL,Clarke County,R_NATURAL_CHG_2021,-5.9
1025,AL,Clarke County,R_NATURAL_CHG_2022,-4.5
1025,AL,Clarke County,R_NATURAL_CHG_2023,-3.3
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2021,0.0
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2022,0.0
1025,AL,Clarke County,R_INTERNATIONAL_MIG_2023,0.0
1025,AL,Clarke County,R_DOMESTIC_MIG_2021,-5.2
1025,AL,Clarke County,R_DOMESTIC_MIG_2022,-2.6
1025,AL,Clarke County,R_DOMESTIC_MIG_2023,-7.3
1025,AL,Clarke County,R_NET_MIG_2021,-5.2
1025,AL,Clarke County,R_NET_MIG_2022,-2.6
1025,AL,Clarke County,R_NET_MIG_2023,-7.3
1027,AL,Clay County,Rural_Urban_Continuum_Code_2013,9.0
1027,AL,Clay County,Rural_Urban_Continuum_Code_2023,9.0
1027,AL,Clay County,Urban_Influence_2013,10.0
1027,AL,Clay County,Economic_typology_2015,3.0
1027,AL,Clay County,CENSUS_2020_POP,14236.0
1027,AL,Clay County,ESTIMATES_BASE_2020,14237.0
1027,AL,Clay County,POP_ESTIMATE_2020,14212.0
1027,AL,Clay County,POP_ESTIMATE_2021,14170.0
1027,AL,Clay County,POP_ESTIMATE_2022,14183.0
1027,AL,Clay County,POP_ESTIMATE_2023,14111.0
1027,AL,Clay County,N_POP_CHG_2020,-25.0
1027,AL,Clay County,N_POP_CHG_2021,-42.0
1027,AL,Clay County,N_POP_CHG_2022,13.0
1027,AL,Clay County,N_POP_CHG_2023,-72.0
1027,AL,Clay County,BIRTHS_2020,33.0
1027,AL,Clay County,BIRTHS_2021,142.0
1027,AL,Clay County,BIRTHS_2022,154.0
1027,AL,Clay County,BIRTHS_2023,159.0
1027,AL,Clay County,DEATHS_2020,39.0
1027,AL,Clay County,DEATHS_2021,268.0
1027,AL,Clay County,DEATHS_2022,235.0
1027,AL,Clay County,DEATHS_2023,230.0
1027,AL,Clay County,NATURAL_CHG_2020,-6.0
1027,AL,Clay County,NATURAL_CHG_2021,-126.0
1027,AL,Clay County,NATURAL_CHG_2022,-81.0
1027,AL,Clay County,NATURAL_CHG_2023,-71.0
1027,AL,Clay County,INTERNATIONAL_MIG_2020,0.0
1027,AL,Clay County,INTERNATIONAL_MIG_2021,-1.0
1027,AL,Clay County,INTERNATIONAL_MIG_2022,-3.0
1027,AL,Clay County,INTERNATIONAL_MIG_2023,-3.0
1027,AL,Clay County,DOMESTIC_MIG_2020,-20.0
1027,AL,Clay County,DOMESTIC_MIG_2021,78.0
1027,AL,Clay County,DOMESTIC_MIG_2022,103.0
1027,AL,Clay County,DOMESTIC_MIG_2023,2.0
1027,AL,Clay County,NET_MIG_2020,-20.0
1027,AL,Clay County,NET_MIG_2021,77.0
1027,AL,Clay County,NET_MIG_2022,100.0
1027,AL,Clay County,NET_MIG_2023,-1.0
1027,AL,Clay County,RESIDUAL_2020,1.0
1027,AL,Clay County,RESIDUAL_2021,7.0
1027,AL,Clay County,RESIDUAL_2022,-6.0
1027,AL,Clay County,RESIDUAL_2023,0.0
1027,AL,Clay County,GQ_ESTIMATES_BASE_2020,258.0
1027,AL,Clay County,GQ_ESTIMATES_2020,258.0
1027,AL,Clay County,GQ_ESTIMATES_2021,258.0
1027,AL,Clay County,GQ_ESTIMATES_2022,258.0
1027,AL,Clay County,GQ_ESTIMATES_2023,258.0
1027,AL,Clay County,R_BIRTH_2021,10.0
1027,AL,Clay County,R_BIRTH_2022,10.9
1027,AL,Clay County,R_BIRTH_2023,11.2
1027,AL,Clay County,R_DEATH_2021,18.9
1027,AL,Clay County,R_DEATH_2022,16.6
1027,AL,Clay County,R_DEATH_2023,16.3
1027,AL,Clay County,R_NATURAL_CHG_2021,-8.9
1027,AL,Clay County,R_NATURAL_CHG_2022,-5.7
1027,AL,Clay County,R_NATURAL_CHG_2023,-5.0
1027,AL,Clay County,R_INTERNATIONAL_MIG_2021,-0.1
1027,AL,Clay County,R_INTERNATIONAL_MIG_2022,-0.2
1027,AL,Clay County,R_INTERNATIONAL_MIG_2023,-0.2
1027,AL,Clay County,R_DOMESTIC_MIG_2021,5.5
1027,AL,Clay County,R_DOMESTIC_MIG_2022,7.3
1027,AL,Clay County,R_DOMESTIC_MIG_2023,0.1
1027,AL,Clay County,R_NET_MIG_2021,5.4
1027,AL,Clay County,R_NET_MIG_2022,7.1
1027,AL,Clay County,R_NET_MIG_2023,-0.1
1029,AL,Cleburne County,Rural_Urban_Continuum_Code_2013,8.0
1029,AL,Cleburne County,Rural_Urban_Continuum_Code_2023,8.0
1029,AL,Cleburne County,Urban_Influence_2013,4.0
1029,AL,Cleburne County,Economic_typology_2015,0.0
1029,AL,Cleburne County,CENSUS_2020_POP,15056.0
1029,AL,Cleburne County,ESTIMATES_BASE_2020,15057.0
1029,AL,Cleburne County,POP_ESTIMATE_2020,15064.0
1029,AL,Cleburne County,POP_ESTIMATE_2021,15156.0
1029,AL,Cleburne County,POP_ESTIMATE_2022,15372.0
1029,AL,Cleburne County,POP_ESTIMATE_2023,15639.0
1029,AL,Cleburne County,N_POP_CHG_2020,7.0
1029,AL,Cleburne County,N_POP_CHG_2021,92.0
1029,AL,Cleburne County,N_POP_CHG_2022,216.0
1029,AL,Cleburne County,N_POP_CHG_2023,267.0
1029,AL,Cleburne County,BIRTHS_2020,37.0
1029,AL,Cleburne County,BIRTHS_2021,176.0
1029,AL,Cleburne County,BIRTHS_2022,183.0
1029,AL,Cleburne County,BIRTHS_2023,177.0
1029,AL,Cleburne County,DEATHS_2020,48.0
1029,AL,Cleburne County,DEATHS_2021,261.0
1029,AL,Cleburne County,DEATHS_2022,242.0
1029,AL,Cleburne County,DEATHS_2023,229.0
1029,AL,Cleburne County,NATURAL_CHG_2020,-11.0
1029,AL,Cleburne County,NATURAL_CHG_2021,-85.0
1029,AL,Cleburne County,NATURAL_CHG_2022,-59.0
1029,AL,Cleburne County,NATURAL_CHG_2023,-52.0
1029,AL,Cleburne County,INTERNATIONAL_MIG_2020,0.0
